respondent_id,xyz_vaccine,seasonal_vaccine
26806,0.07815790383141066,0.9155563751946586
26807,0.6773244049882119,0.9560270701389217
26808,0.2652649644105478,0.5800613618715564
26809,0.7291636492131858,0.14237541891652425
26810,0.04027553256880022,0.1077096838328682
26811,0.045384660644114026,0.054048426906214336
26812,0.16054499316795853,0.644543287309602
26813,0.35606707256425624,0.34441966930365847
26814,0.03685210842172867,0.5073146530772755
26815,0.04290768350176979,0.09192227531083082
26816,0.05130360613004252,0.2160310885722639
26817,0.16446405739426403,0.7699830033160694
26818,0.0642545697655992,0.27403973132913984
26819,0.4312771666794753,0.4496512948584553
26820,0.08925731777728743,0.2875808802782334
26821,0.09086797137804359,0.5181113194952459
26822,0.2766401102369488,0.6385507292283173
26823,0.44947749697149814,0.5954627285578079
26824,0.041256429563057744,0.7020456169454026
26825,0.3661762342084209,0.7424005080430324
26826,0.09995690142734494,0.7646556479309201
26827,0.03851976433713314,0.09428735002741474
26828,0.15846372921880675,0.6835976160838702
26829,0.6158033871038268,0.9296951749388606
26830,0.07586753261123097,0.7661015357282535
26831,0.22688488881955937,0.8583513496751777
26832,0.13681555304276977,0.8508099689984742
26833,0.005403076738852399,0.3005424381730196
26834,0.106286899850018,0.4225624391489715
26835,0.3852513159064809,0.8986197440791157
26836,0.15031602549979578,0.648376695254829
26837,0.03705647176779728,0.011642971512661918
26838,0.1030586214290423,0.4607888490786692
26839,0.12414181431578947,0.5484309220334208
26840,0.08717870907242259,0.13181761138671647
26841,0.3781631703251263,0.8004077114628065
26842,0.08459860191728993,0.20741243998030656
26843,0.038272266472777615,0.015430778070094568
26844,0.06999500675052368,0.5253527558651186
26845,0.04246472139242739,0.6590141405156087
26846,0.07667841763334438,0.7715153772225344
26847,0.31063894176859097,0.10360316421794795
26848,0.046661086762477946,0.6778407348180968
26849,0.15381972124134047,0.5807669288272498
26850,0.4726882126839311,0.6171176357093691
26851,0.03310213485611845,0.0650450310327588
26852,0.034360449925964875,0.0742715146363971
26853,0.522906815802796,0.6008003592450012
26854,0.014986857563517168,0.06936028270949038
26855,0.6235125605621124,0.8718545965049403
26856,0.10365493536925191,0.02739060666081265
26857,0.41591868409689586,0.18045760577224274
26858,0.13465513105495494,0.6302685347456899
26859,0.06936352151332446,0.09551790543487099
26860,0.13557797806827332,0.09353165109726656
26861,0.09396591131453697,0.07611250936513038
26862,0.100089933145289,0.27024619901593006
26863,0.2123208090938892,0.4346314173026508
26864,0.4890605616116695,0.3716278209489907
26865,0.014430713916069373,0.03884471765076205
26866,0.24821570761683298,0.6808798047383002
26867,0.1114156842511755,0.1795192749440407
26868,0.7638609506888017,0.9391465599791589
26869,0.09747723211215195,0.2909374569550278
26870,0.6114352524795362,0.8555068996986703
26871,0.05289304856210189,0.04748904971123255
26872,0.04369424916540247,0.2818235540798037
26873,0.16883621981785332,0.8571613122868822
26874,0.050940109082424426,0.09947488863857937
26875,0.661110884677581,0.9266396702712779
26876,0.052404993969558854,0.049855317431830436
26877,0.04711866001244342,0.09970066619967025
26878,0.13858764068685958,0.15439336786656607
26879,0.011129227624167284,0.01833690892939656
26880,0.042480457214435025,0.08321788806642555
26881,0.029912221918898755,0.08355356041148852
26882,0.019731869901461536,0.06782331197459796
26883,0.06516049278009424,0.25290663051424406
26884,0.08426947135208684,0.2060221176379432
26885,0.24491529076559196,0.8376866995651217
26886,0.10765011289672398,0.7718364350752657
26887,0.6177005181035803,0.8902136588650649
26888,0.8732658047974394,0.9459750420420863
26889,0.04036012286367141,0.13481560358210676
26890,0.08574748741939461,0.30551557378384436
26891,0.26148441820850177,0.4750884588495264
26892,0.13079898486230024,0.8379221847584372
26893,0.0510022050613664,0.2018948991850214
26894,0.2058058568396803,0.31383363291930383
26895,0.08420523026582688,0.8607233172448877
26896,0.04849990086977011,0.07880893890880547
26897,0.0554396350523705,0.366216011203385
26898,0.25274605777193343,0.7119269985442621
26899,0.04339011333768578,0.05596962832009922
26900,0.13707581958778833,0.29882437739524387
26901,0.006033712028419513,0.23751002117678155
26902,0.2657264614759018,0.944563178150982
26903,0.13531389125033183,0.039970989532911894
26904,0.05105132501733236,0.33558704316647564
26905,0.352642218947529,0.796887937031092
26906,0.06731651455062536,0.34685531674898573
26907,0.009362867293320542,0.5371485181882736
26908,0.14553270672141383,0.7397918139422988
26909,0.06568735257944931,0.26207699165730985
26910,0.10344350416618285,0.20709862015606456
26911,0.04121386138485927,0.059944261868899826
26912,0.42419967490234284,0.9376036912967214
26913,0.742704499635644,0.8949064198751279
26914,0.056142465241960926,0.13178172197630456
26915,0.13521028860141604,0.6925038458475854
26916,0.0663317188210827,0.36266625480097753
26917,0.005216602118242418,0.013001715349289443
26918,0.7498068243686938,0.9229641251786207
26919,0.30102603502960584,0.6045894763547206
26920,0.021004016459973112,0.1161036277640548
26921,0.1171810468710311,0.8561213119503686
26922,0.057175110041191864,0.6717847673782388
26923,0.09681615886271477,0.5354989522608897
26924,0.6548462949361175,0.8938413809301275
26925,0.11027934198685466,0.6060848333232765
26926,0.6030051313893207,0.43868539894381225
26927,0.3459899490315509,0.6726673890944733
26928,0.06214110851013651,0.5298666517245815
26929,0.10975258492929081,0.19363577681126168
26930,0.6535830334728553,0.8961107422658842
26931,0.093783611446002,0.33504335991838596
26932,0.06739119169639207,0.8806978124103793
26933,0.09856759240763038,0.7449611802573295
26934,0.5569787078813802,0.7083758647955438
26935,0.17686281891378636,0.4701086830244774
26936,0.4628683630424727,0.20720375442251862
26937,0.27306628883674733,0.7524883705363775
26938,0.0885171751500712,0.059749580280778994
26939,0.04411882332092607,0.05148432252500526
26940,0.06598954647071485,0.12370757299113119
26941,0.05141871249056437,0.44102953002756873
26942,0.5887356570614173,0.7945340604040457
26943,0.14087795924392496,0.6360226054175574
26944,0.07386375422171804,0.14918208063090702
26945,0.1190922733828419,0.5864601271783682
26946,0.16140919351884497,0.7286838679693011
26947,0.16450137042532767,0.6047285171736246
26948,0.015702500312492842,0.05054301915032291
26949,0.020084689631226418,0.043221999032328894
26950,0.037782372036558265,0.5143891353181431
26951,0.07313841719057079,0.3155494232965355
26952,0.8529097354315269,0.9508456636859719
26953,0.8154451186713065,0.9764206234542463
26954,0.04960693429177349,0.14943327633031891
26955,0.18716264456863968,0.6167417351938957
26956,0.1276515908320016,0.2653754411648867
26957,0.027583183220072808,0.9002221844680248
26958,0.3322497792421514,0.7833308896546087
26959,0.02913856357440445,0.2216010146037826
26960,0.04379661410218805,0.061216835480737135
26961,0.2062852338769116,0.5507142194270691
26962,0.1926376473046582,0.9247068651287913
26963,0.14776179975757833,0.27761922030450575
26964,0.09516215312981491,0.2257439885836089
26965,0.818759410811791,0.9451513633343323
26966,0.015341562557405115,0.030592908227944863
26967,0.1636170792658152,0.438846221487197
26968,0.03985279238606004,0.8151175392038368
26969,0.035907421039375345,0.18157197847314857
26970,0.7200820991510547,0.3722318835529114
26971,0.11278872450195776,0.3288905822032455
26972,0.00724613724965743,0.022386822216063283
26973,0.05528714701443719,0.13145937102161243
26974,0.12259918533377052,0.35469999130173385
26975,0.06891346232347192,0.6307931809382742
26976,0.8652292224886492,0.5923685470915895
26977,0.06129271197849997,0.3212734535968661
26978,0.020042954966460098,0.8141321601754651
26979,0.3068685570611882,0.6429862231141855
26980,0.048009447580035405,0.07960675026278109
26981,0.055925573627747145,0.2428450861833722
26982,0.6944370653579174,0.8673607222084544
26983,0.16788526376009721,0.6182360438416855
26984,0.0777242034895329,0.1552273977789513
26985,0.01822980650204691,0.07911684480344895
26986,0.1758693784147188,0.621843569449132
26987,0.06762936180296468,0.17241915748108916
26988,0.03220953307858734,0.11158962807817949
26989,0.3290731135705835,0.7582687265459848
26990,0.01498996908089994,0.06442375588860384
26991,0.23126627930708096,0.4698246314476027
26992,0.2678852422304214,0.3985906173578089
26993,0.13705929082640442,0.8462971714821315
26994,0.18448919540160572,0.46349340132987743
26995,0.17172552253807616,0.4739763673026726
26996,0.2513244559338222,0.29011333255876565
26997,0.012313249025063975,0.05275399871409739
26998,0.04171539643406783,0.048364122353942926
26999,0.4387112780649816,0.5471362574850177
27000,0.1209323765249506,0.3794375373376048
27001,0.04155499395487437,0.786808784113434
27002,0.009191429443183905,0.18637543264983505
27003,0.021768372446490068,0.04937886391120513
27004,0.10929686774550738,0.2740365420319546
27005,0.3607182747362324,0.7774356968070659
27006,0.7342769043975612,0.9193570873931679
27007,0.06549248973510596,0.13676460982851027
27008,0.04058821031977865,0.055192886722024936
27009,0.0621424018010504,0.25198703881536727
27010,0.06456956202975908,0.13855007174726136
27011,0.08557662509328015,0.1282735198866619
27012,0.29631896342593794,0.6112503583313496
27013,0.10604153465793896,0.410011392098081
27014,0.021646866898703723,0.19798222838647053
27015,0.08634982996202534,0.1999233353777097
27016,0.15756931646789346,0.32856990099939926
27017,0.42627548766888507,0.682022400179541
27018,0.08421815622579308,0.28050680078075274
27019,0.8959445321257067,0.9636609199296905
27020,0.1999158327669587,0.24237745015734466
27021,0.12427675811486563,0.5298747052935731
27022,0.1561953815343072,0.2069972711841904
27023,0.13456653271749508,0.1635090944932173
27024,0.11617620500445959,0.2674031780935079
27025,0.05331774788777314,0.020484673497654562
27026,0.06927857901509588,0.2934302946823994
27027,0.09999699619631171,0.766037466637596
27028,0.35902824876398387,0.8749063508852006
27029,0.10174282228574762,0.34831741310764236
27030,0.14395352229845054,0.24260535282340967
27031,0.2074230623184686,0.812991580990369
27032,0.1799228882710349,0.46588007202991466
27033,0.29061169773945467,0.7237365929801453
27034,0.009199012704831868,0.6599315103073526
27035,0.21313740951481228,0.3692368401316033
27036,0.23164721776892763,0.7220628466332624
27037,0.6308138103316211,0.8127830378747883
27038,0.02949804062582938,0.03077701898860891
27039,0.7401371435115428,0.9274889550592266
27040,0.18309866773881311,0.14555019800415192
27041,0.1291676067075189,0.539264164357393
27042,0.07146471441998568,0.5229267566096941
27043,0.5562660882467472,0.8058247808298604
27044,0.007822953759512008,0.034424337876866114
27045,0.17296380755739146,0.5893138914924528
27046,0.045255433422862125,0.097846098637853
27047,0.575545836352766,0.4119652280309801
27048,0.1454654180292762,0.3255180325869872
27049,0.27372313978174073,0.8994923664128622
27050,0.0454807209736009,0.5618527493075198
27051,0.1402127790689158,0.25916455405400446
27052,0.09881696834470667,0.24389224248985358
27053,0.8754820757012882,0.9657305719231167
27054,0.039242560995661695,0.06856735290498381
27055,0.12017540949328773,0.8527546758520527
27056,0.018814592113404416,0.034972943491938684
27057,0.025238539434867983,0.024719780664255418
27058,0.8126149192664829,0.9081942838105077
27059,0.06615377987537922,0.21714801292904198
27060,0.03209290686396688,0.45201623891566534
27061,0.08073912041132045,0.3984479126906558
27062,0.05707214930944502,0.509394437156934
27063,0.06401461359748027,0.5565712220132661
27064,0.21778676052485257,0.4947916889428659
27065,0.06317520584446873,0.3693914570682103
27066,0.046602111920723305,0.5990506240293881
27067,0.4326159491812961,0.737990500525611
27068,0.8716688677192173,0.9510451178960347
27069,0.5477498088263321,0.9471447941613752
27070,0.03513714142282057,0.05762674035250491
27071,0.06025670734360993,0.08148407997648828
27072,0.06495137287906773,0.7325515993706828
27073,0.026370985982711377,0.8507584501834847
27074,0.04044356189860161,0.28444233452457773
27075,0.7181226625674789,0.8555870132367576
27076,0.5934085630344403,0.76426700491861
27077,0.03541613935215276,0.09518081289387778
27078,0.2661259693846714,0.8209114567661211
27079,0.299757864860536,0.9406615478842983
27080,0.07921834472910778,0.25819143183603743
27081,0.020965200940178987,0.6928668096005386
27082,0.2562046852635253,0.44822656203116046
27083,0.053379603556441384,0.24304812983660823
27084,0.8553861407467417,0.6860893476662577
27085,0.04624559282931796,0.01375675325895322
27086,0.05570292314293134,0.09123025881352428
27087,0.19289015616144106,0.30385682088220234
27088,0.20379975808163345,0.7458059773795144
27089,0.13011656118469442,0.23717402167696966
27090,0.2378536286080175,0.5935627448919804
27091,0.41277301739736844,0.16623498048532956
27092,0.10690295282643898,0.2664605273495256
27093,0.20812899200005702,0.2933996704756669
27094,0.007980511283718697,0.03681231244084097
27095,0.07783081673415777,0.5442921022191997
27096,0.020128106698945582,0.20761658351215823
27097,0.5920891505743912,0.7629220363461379
27098,0.4204357854101998,0.823619857707999
27099,0.15692262234647827,0.46353101139398734
27100,0.08025873146693353,0.7865323279834486
27101,0.08417750561471572,0.6707231688741595
27102,0.11479762577071484,0.8481993467005392
27103,0.02528450263749248,0.051168843872068645
27104,0.3245331690959902,0.5233316345543307
27105,0.05912602991044544,0.4086682701936026
27106,0.6261422156475337,0.8949286476859973
27107,0.4226337854959778,0.7009521738335548
27108,0.11677083584750587,0.27461067174707726
27109,0.0670103327593615,0.22865206718625145
27110,0.0989270580121926,0.34289453281846805
27111,0.037625430589171255,0.37488681560910203
27112,0.19618301022137966,0.6081031803877112
27113,0.08027657268968377,0.2479046694286182
27114,0.09314062825970383,0.21531092530315823
27115,0.5057718732626327,0.8632325116554871
27116,0.16596397517614697,0.9217216278872818
27117,0.0589354875735449,0.11260612148851437
27118,0.14643603379816889,0.5603193864797553
27119,0.06624660505044923,0.34585808295391934
27120,0.3567422084958712,0.9856980801729762
27121,0.016378027244511994,0.7165050303735624
27122,0.044289505692635255,0.24552247521535817
27123,0.04487575180649676,0.09841874386144436
27124,0.03134181107054674,0.06950460845849317
27125,0.024793756363711634,0.04229300149749099
27126,0.2838590794329472,0.07299468557943703
27127,0.08225046349245657,0.10710719915084847
27128,0.17208330076505302,0.6467412573426712
27129,0.5608255181380956,0.5885641416869272
27130,0.12375031164631142,0.22177553380123394
27131,0.04812780718437928,0.07206757601042217
27132,0.49663691137431787,0.9264305783288164
27133,0.08915182578480309,0.5738925932294836
27134,0.6445872555858979,0.9311192116720864
27135,0.20597116095078452,0.5549651555131322
27136,0.0764791915882581,0.5550516981684108
27137,0.06445260161239952,0.19967396097212028
27138,0.16302473027008635,0.5536779527727335
27139,0.08973294684857808,0.07522643285712176
27140,0.9029785866021862,0.9570980436939491
27141,0.5597427201043198,0.8238891915556399
27142,0.06785300516507252,0.3092041945836138
27143,0.23691489090464993,0.4849158711940841
27144,0.05387650298627379,0.051214601347996935
27145,0.4032924579920106,0.6644546816672852
27146,0.04065631942618501,0.9247152791498654
27147,0.06354794660452913,0.2397345361425779
27148,0.1859962595827229,0.16243311885542008
27149,0.2919948011140877,0.16739624007618267
27150,0.6728557683067462,0.9660210081188717
27151,0.15818325059748492,0.8054252144861795
27152,0.022264478316388506,0.20990791644466208
27153,0.2975327306708045,0.8365967360666859
27154,0.6882962557532147,0.8698381804654374
27155,0.15522087402442558,0.6648519779382842
27156,0.015281911528604869,0.35438122275948913
27157,0.009694752634004178,0.4614112866693131
27158,0.07623378221997935,0.39517033305181803
27159,0.047994113536216,0.16787380039732375
27160,0.20643521107319612,0.19278444152327864
27161,0.3332857708296624,0.4942738734224074
27162,0.13994894889232679,0.9450742225113672
27163,0.5773137392677562,0.5170552998171404
27164,0.21164967681015665,0.12391372690533567
27165,0.5019771922353005,0.6263273746535033
27166,0.08186462389027765,0.1710502688913203
27167,0.15749525423865735,0.43974528295279136
27168,0.15043728293345168,0.7085963545100474
27169,0.47769936666760937,0.6486956256126115
27170,0.38995940215355657,0.844261021476543
27171,0.04199079210761458,0.33843384608837784
27172,0.050213283925554866,0.8497425733050722
27173,0.2339557993454615,0.5442271531024554
27174,0.07768275057693645,0.08436099079622249
27175,0.07667548397356572,0.1325078241595182
27176,0.5537980725593757,0.9584357376546518
27177,0.8415460444543102,0.9542246141285561
27178,0.14824738668020257,0.377450459598206
27179,0.07396013379097185,0.27396811810297506
27180,0.19822212123316651,0.39543712654670504
27181,0.03960925276863752,0.824744130344093
27182,0.6324167331700471,0.9090941869519138
27183,0.046950996828409586,0.5734934640151228
27184,0.03521755975454728,0.33265405109293833
27185,0.49967848174221696,0.7891529203425685
27186,0.11955553035077768,0.6278643763888276
27187,0.08201591478676286,0.1425324096676585
27188,0.04912960862932329,0.32723338292943016
27189,0.055957159770913104,0.55551925651593
27190,0.4016355430329355,0.7527913146948627
27191,0.12195669801262353,0.9396420507066297
27192,0.5227414338788702,0.7724783770353788
27193,0.015239203059921548,0.08955136963234055
27194,0.10092597898528459,0.3458424895903194
27195,0.027997810577608858,0.0956896484861111
27196,0.32000392979179626,0.21424858412443762
27197,0.05541242579790816,0.6454303515015138
27198,0.9445064498719813,0.9906700183099495
27199,0.03598477727606028,0.14101743317752122
27200,0.28861156398901483,0.6731490835210698
27201,0.7412712287774677,0.9217444583817745
27202,0.05649956552351232,0.026756852696099016
27203,0.03976756419676604,0.08629790486157736
27204,0.021011578613149808,0.055797653739928094
27205,0.07841439177137466,0.23930198971301495
27206,0.16937519515138919,0.2940792830791247
27207,0.09046365381583502,0.16592828030633067
27208,0.7961934878799215,0.752722979189836
27209,0.14172047145269834,0.258740025696084
27210,0.3229019880369894,0.39306356670898107
27211,0.09963205235959997,0.2478157082181535
27212,0.6546779268907328,0.9554381615086878
27213,0.46429475141483567,0.4379842194538143
27214,0.026271554514625345,0.06729549451124428
27215,0.18806889059238233,0.8441741471653532
27216,0.10605957776267436,0.8747711719524678
27217,0.10239537290184005,0.1734615745211411
27218,0.6891190205323442,0.9601527127095612
27219,0.47427849937590555,0.688285331413105
27220,0.11015442151440454,0.4160189480865183
27221,0.18522595889065993,0.6193238127709908
27222,0.21473639335306113,0.6372505729821712
27223,0.03842144876001216,0.6388215315251762
27224,0.2050419497635415,0.7027064542412013
27225,0.1883613125199989,0.2704126628658216
27226,0.01899041588993778,0.28287601988200384
27227,0.1607109821018519,0.44900644344539425
27228,0.5414456554836,0.8606931375062196
27229,0.6668026308870669,0.9229429681906538
27230,0.20231162724544324,0.9757172033820011
27231,0.4649689770492297,0.8238148699350588
27232,0.1097757198952616,0.5439074022642625
27233,0.2977882495298227,0.20042469383772363
27234,0.046244915236689416,0.027962191223982386
27235,0.8827538680028896,0.9547394141982746
27236,0.11461677830471967,0.9325318653473081
27237,0.2096388737182604,0.5758013525985833
27238,0.29459678319495197,0.7555736521693263
27239,0.5540909740593748,0.24164758313454146
27240,0.1432635950136099,0.4745148205266502
27241,0.07633047535602318,0.19787078622688362
27242,0.11131366022717241,0.46633927187826674
27243,0.04065382919491677,0.07675941270834916
27244,0.03298560361645129,0.08856354638040635
27245,0.1403746802674181,0.48233540948988857
27246,0.8171548366645532,0.9512459604006871
27247,0.1805661977467813,0.9289524915499418
27248,0.1194294531159824,0.5717722263474285
27249,0.13176198360736804,0.6316456436022834
27250,0.09532850686577558,0.26765092882867497
27251,0.09484648842722349,0.30718287129170296
27252,0.3408569466333144,0.6309374234233357
27253,0.07296321801180222,0.9116731081255378
27254,0.9018071494318936,0.9731098944842613
27255,0.11758411927935883,0.31304498107574696
27256,0.5773716138495513,0.9583938637305137
27257,0.43200366493216236,0.5256606414562408
27258,0.47837289298188074,0.8253684401855826
27259,0.5598733815630473,0.9168506351565189
27260,0.09310761536644807,0.3573912127689827
27261,0.12944355077758452,0.6748593199209082
27262,0.21617216366839126,0.5344357329510911
27263,0.0615379759371164,0.07001186820820422
27264,0.06665675635658602,0.07549984052697213
27265,0.03665137725136328,0.1878854872652362
27266,0.15264773490272818,0.283906868157378
27267,0.1738123209905361,0.7911400024977134
27268,0.019295569091415898,0.18237081970225477
27269,0.7614551765214586,0.3636788748456651
27270,0.03238268473119398,0.09148856585310526
27271,0.059180257388472546,0.30330752478432693
27272,0.012732839788667108,0.3967325581672119
27273,0.047872945339310406,0.1458846648994588
27274,0.12978434299347216,0.5170515157063607
27275,0.1403062382202763,0.351230196974143
27276,0.009736552424130735,0.09885104124235986
27277,0.046935695841892645,0.8196965177891651
27278,0.16968408533507517,0.330089722285365
27279,0.1024265521432568,0.26999762149268197
27280,0.27512919718752815,0.35716782133734926
27281,0.07561088822422152,0.32007209667490744
27282,0.07290505780901661,0.894904208228592
27283,0.005448496918829278,0.024295891575415986
27284,0.19040228803744805,0.26142558352209583
27285,0.11841374233026497,0.4434210976174636
27286,0.0872590918666267,0.2519771756088379
27287,0.24849010207527605,0.6531447353318673
27288,0.5761019938028225,0.8144807667091197
27289,0.2549428743324457,0.3682158845991982
27290,0.0172353802022934,0.06372452657791432
27291,0.7284398583866357,0.8324064022088902
27292,0.06299950990398256,0.6873673568401799
27293,0.12487748097799595,0.9713075536517497
27294,0.01776555478088298,0.045160473042003046
27295,0.28158053014558104,0.8607804510144115
27296,0.06498318444609331,0.778818432225263
27297,0.060828808114518636,0.7139772237086975
27298,0.09190104809988231,0.2819476636291513
27299,0.2910018148229539,0.7721163211382273
27300,0.18677629158259415,0.9625960767530423
27301,0.004101621483769473,0.023064135255658473
27302,0.11234803743500167,0.4911681472383385
27303,0.022711206808940045,0.07764944230328871
27304,0.09413710432186866,0.780733045162156
27305,0.040250622339389606,0.03848955079278443
27306,0.22420237138545826,0.5793834029319173
27307,0.5878174425717653,0.75371062184763
27308,0.08613039751041056,0.14673032255767932
27309,0.5639760649932705,0.9699749737012235
27310,0.0643003964385853,0.14663521069430135
27311,0.1291762349061395,0.1003882874982454
27312,0.07618203669475601,0.32686864705441987
27313,0.05929481791744889,0.12359575462862468
27314,0.03340222032189125,0.07690603291387048
27315,0.11444753685773802,0.28114315446276067
27316,0.3531759993704179,0.7974273285970787
27317,0.07267340733692908,0.1387217452669613
27318,0.2738938179455309,0.3368564202374535
27319,0.40363749721091363,0.8958668973610252
27320,0.41882285712736034,0.678026356646885
27321,0.03613492525358642,0.5080938977368856
27322,0.5374989894233818,0.3588637135482175
27323,0.06006878675394554,0.5493114559432928
27324,0.26913704724853516,0.5160096950032101
27325,0.7704635434654356,0.9446686699720647
27326,0.1176395029598852,0.5250594753722695
27327,0.14598057260431208,0.393352403611253
27328,0.20955516660915127,0.5040289892075446
27329,0.11082531453391498,0.31560081311856575
27330,0.015747759921990588,0.5125827871878577
27331,0.07155855599023156,0.19434038972357562
27332,0.18726254144858015,0.9552172828641973
27333,0.6200666821570543,0.732525679327332
27334,0.05555346619452562,0.03932774798479579
27335,0.20190897244801606,0.11380578476409108
27336,0.07106781303240381,0.1556838608826713
27337,0.19883683629799223,0.6515974076188911
27338,0.21150190091205914,0.4558825612009934
27339,0.2555780435903648,0.3545029818800748
27340,0.019789943209561695,0.18869241196647626
27341,0.22091792808458863,0.7025905090923339
27342,0.028297140384584665,0.6281134166693995
27343,0.05791706425149382,0.12744644406269565
27344,0.29697277399455557,0.5477387140326733
27345,0.061754460473434726,0.32391473037104496
27346,0.8286999263835639,0.9721326531396648
27347,0.7341085809094159,0.9534970775446437
27348,0.10108489274254963,0.31411585682699317
27349,0.06538706346559246,0.2288310216329802
27350,0.20379924793282445,0.9463965266357703
27351,0.8483703748168466,0.9097044263460684
27352,0.11767972122962891,0.40601764553485675
27353,0.008687039629460722,0.08079291494919803
27354,0.15894009592305464,0.6471749343809237
27355,0.2652798903967757,0.45159660458192624
27356,0.1840457468846107,0.43017807502920635
27357,0.13433186874951467,0.3645061476639494
27358,0.24618749035280252,0.7609622409566278
27359,0.3877016698890449,0.8397785818988203
27360,0.11853660226967896,0.54145842465467
27361,0.0449332895351706,0.9333044123947623
27362,0.2241878571912214,0.4384550597809913
27363,0.15522803819469352,0.2874751537411107
27364,0.07170731231168946,0.4530038334675283
27365,0.3488416615074115,0.6922456394493517
27366,0.500329174126063,0.5872440645950996
27367,0.24391164896668005,0.44933289141938904
27368,0.11397386635501476,0.4837769903064926
27369,0.05067544768430399,0.052837047997156716
27370,0.01933327664839698,0.7970432906207214
27371,0.26744152287595285,0.47705752990099465
27372,0.09296560688972043,0.24616137500381868
27373,0.7655613935686838,0.752454544032695
